date,leads_actual,leads_forecast,Nameplate
2020-04-19,812.0,,Cat1
2020-04-20,926.0,,Cat1
2020-04-21,927.0,,Cat1
2020-04-22,893.0,,Cat1
2020-04-23,883.0,,Cat1
2020-04-24,912.0,,Cat1
2020-04-25,878.0,,Cat1
2020-04-26,821.0,,Cat1
2020-04-27,902.0,,Cat1
2020-04-28,865.0,,Cat1
2020-04-29,876.0,,Cat1
2020-04-30,867.0,,Cat1
2020-01-05,740.0,,Cat1
2020-02-05,821.0,,Cat1
2020-03-05,817.0,,Cat1
2020-04-05,932.0,,Cat1
2020-05-05,847.0,,Cat1
2020-05-13,831.0,,Cat1
2020-05-14,846.0,,Cat1
2020-05-15,800.0,,Cat1
2020-05-16,835.0,,Cat1
2020-05-17,708.0,,Cat1
2020-05-18,835.0,,Cat1
2020-05-19,821.0,,Cat1
2020-05-20,816.0,,Cat1
2020-05-21,888.0,,Cat1
2020-05-22,904.0,,Cat1
2020-05-23,883.0,,Cat1
2020-05-24,795.0,,Cat1
2020-05-25,899.0,,Cat1
2020-05-26,800.0,,Cat1
2020-05-27,817.0,,Cat1
2020-05-28,810.0,,Cat1
2020-05-29,822.0,,Cat1
2020-05-30,734.0,,Cat1
2020-05-31,676.0,,Cat1
2020-01-06,728.0,,Cat1
2020-02-06,667.0,,Cat1
2020-03-06,656.0,,Cat1
2020-04-06,736.0,,Cat1
2020-05-06,713.0,,Cat1
2020-06-04,,718.6747042032591,Cat1
2020-06-05,,721.0538313661227,Cat1
2020-06-06,,729.0658887240025,Cat1
2020-06-07,,730.5546247633272,Cat1
2020-06-08,,722.5755880700743,Cat1
2020-06-09,,736.3056423629887,Cat1
2020-06-10,,727.5263985216059,Cat1
2020-06-11,,733.6530115355137,Cat1
2020-06-12,,733.7549984826825,Cat1
2020-06-13,,734.278685456934,Cat1
2020-06-14,,736.1128102989654,Cat1
2020-06-15,,737.1118151075525,Cat1
2020-06-16,,738.0557584140225,Cat1
2020-06-17,,739.4746961719109,Cat1
2020-06-18,,740.5013594140636,Cat1
2020-06-19,,741.6519839199748,Cat1
2020-06-20,,742.8724889890941,Cat1
2020-06-21,,743.9761263912955,Cat1
2020-06-22,,745.1515206255598,Cat1
2020-06-23,,746.3143023211397,Cat1
2020-06-24,,747.4585862275349,Cat1
2020-06-25,,,Cat1
2020-06-26,,,Cat1
2020-06-27,,,Cat1
2020-06-28,,,Cat1
2020-06-29,,,Cat1
2020-06-30,,,Cat1
2018-01-01,381.0,,Cat2
2018-02-01,463.0,,Cat2
2018-03-01,424.0,,Cat2
2018-04-01,442.0,,Cat2
2018-05-01,383.0,,Cat2
2018-06-01,345.0,,Cat2
2018-07-01,366.0,,Cat2
2018-08-01,341.0,,Cat2
2018-09-01,383.0,,Cat2
2018-10-01,374.0,,Cat2
2018-11-01,387.0,,Cat2
2018-12-01,370.0,,Cat2
2018-01-13,342.0,,Cat2
2018-01-14,372.0,,Cat2
2018-01-15,411.0,,Cat2
2018-01-16,358.0,,Cat2
2018-01-17,378.0,,Cat2
2018-01-18,405.0,,Cat2
2018-01-19,423.0,,Cat2
2018-01-20,376.0,,Cat2
2018-01-21,418.0,,Cat2
2018-01-22,393.0,,Cat2
2018-01-23,415.0,,Cat2
2018-01-24,383.0,,Cat2
2018-01-25,413.0,,Cat2
2018-01-26,390.0,,Cat2
2018-01-27,434.0,,Cat2
2018-01-28,421.0,,Cat2
2018-01-29,447.0,,Cat2
2018-01-30,452.0,,Cat2
2018-01-31,405.0,,Cat2
2018-01-02,420.0,,Cat2
2018-02-02,442.0,,Cat2
2018-03-02,356.0,,Cat2
2018-04-02,352.0,,Cat2
2018-05-02,452.0,,Cat2
2018-06-02,395.0,,Cat2
2018-07-02,416.0,,Cat2
2018-08-02,415.0,,Cat2
2018-09-02,458.0,,Cat2
2018-10-02,404.0,,Cat2
2018-11-02,396.0,,Cat2
2018-12-02,447.0,,Cat2
2018-02-13,417.0,,Cat2
2018-02-14,453.0,,Cat2
2018-02-15,434.0,,Cat2
2018-02-16,472.0,,Cat2
2018-02-17,512.0,,Cat2
2018-02-18,476.0,,Cat2
2018-02-19,544.0,,Cat2
2018-02-20,553.0,,Cat2
2018-02-21,453.0,,Cat2
2018-02-22,522.0,,Cat2
2018-02-23,454.0,,Cat2
2018-02-24,545.0,,Cat2
2018-02-25,482.0,,Cat2
2018-02-26,480.0,,Cat2
2018-02-27,536.0,,Cat2
2018-02-28,490.0,,Cat2
2018-01-03,509.0,,Cat2
2018-02-03,479.0,,Cat2
2018-03-03,444.0,,Cat2
2018-04-03,434.0,,Cat2
2018-05-03,499.0,,Cat2
2018-06-03,535.0,,Cat2
2018-07-03,513.0,,Cat2
2018-08-03,497.0,,Cat2
2018-09-03,458.0,,Cat2
2018-10-03,484.0,,Cat2
2018-11-03,440.0,,Cat2
2018-12-03,536.0,,Cat2
2018-03-13,512.0,,Cat2
2018-03-14,483.0,,Cat2
2018-03-15,472.0,,Cat2
2018-03-16,504.0,,Cat2
2018-03-17,459.0,,Cat2
2018-03-18,426.0,,Cat2
2018-03-19,545.0,,Cat2
2018-03-20,538.0,,Cat2
2018-03-21,557.0,,Cat2
2018-03-22,484.0,,Cat2
2018-03-23,513.0,,Cat2
2018-03-24,557.0,,Cat2
2018-03-25,420.0,,Cat2
2018-03-26,456.0,,Cat2
2018-03-27,433.0,,Cat2
2018-03-28,498.0,,Cat2
2018-03-29,496.0,,Cat2
2018-03-30,456.0,,Cat2
2018-03-31,527.0,,Cat2
2018-01-04,428.0,,Cat2
2018-02-04,516.0,,Cat2
2018-03-04,487.0,,Cat2
2018-04-04,481.0,,Cat2
2018-05-04,475.0,,Cat2
2018-06-04,488.0,,Cat2
2018-07-04,459.0,,Cat2
2018-08-04,456.0,,Cat2
2018-09-04,508.0,,Cat2
2018-10-04,530.0,,Cat2
2018-11-04,506.0,,Cat2
2018-12-04,496.0,,Cat2
2018-04-13,442.0,,Cat2
2018-04-14,408.0,,Cat2
2018-04-15,412.0,,Cat2
2018-04-16,531.0,,Cat2
2018-04-17,529.0,,Cat2
2018-04-18,545.0,,Cat2
2018-04-19,552.0,,Cat2
2018-04-20,436.0,,Cat2
2018-04-21,441.0,,Cat2
2018-04-22,471.0,,Cat2
2018-04-23,534.0,,Cat2
2018-04-24,491.0,,Cat2
2018-04-25,500.0,,Cat2
2018-04-26,474.0,,Cat2
2018-04-27,473.0,,Cat2
2018-04-28,477.0,,Cat2
2018-04-29,533.0,,Cat2
2018-04-30,469.0,,Cat2
2018-01-05,450.0,,Cat2
2018-02-05,446.0,,Cat2
2018-03-05,418.0,,Cat2
2018-04-05,449.0,,Cat2
2018-05-05,443.0,,Cat2
2018-06-05,423.0,,Cat2
2018-07-05,517.0,,Cat2
2018-08-05,503.0,,Cat2
2018-09-05,558.0,,Cat2
2018-10-05,505.0,,Cat2
2018-11-05,495.0,,Cat2
2018-12-05,450.0,,Cat2
2018-05-13,389.0,,Cat2
2018-05-14,564.0,,Cat2
2018-05-15,538.0,,Cat2
2018-05-16,538.0,,Cat2
2018-05-17,496.0,,Cat2
2018-05-18,471.0,,Cat2
2018-05-19,440.0,,Cat2
2018-05-20,442.0,,Cat2
2018-05-21,566.0,,Cat2
2018-05-22,566.0,,Cat2
2018-05-23,584.0,,Cat2
2018-05-24,500.0,,Cat2
2018-05-25,527.0,,Cat2
2018-05-26,497.0,,Cat2
2018-05-27,433.0,,Cat2
2018-05-28,489.0,,Cat2
2018-05-29,516.0,,Cat2
2018-05-30,426.0,,Cat2
2018-05-31,448.0,,Cat2
2018-01-06,435.0,,Cat2
2018-02-06,447.0,,Cat2
2018-03-06,462.0,,Cat2
2018-04-06,447.0,,Cat2
2018-05-06,460.0,,Cat2
2018-06-06,460.0,,Cat2
2018-07-06,463.0,,Cat2
2018-08-06,464.0,,Cat2
2018-09-06,439.0,,Cat2
2018-10-06,365.0,,Cat2
2018-11-06,518.0,,Cat2
2018-12-06,490.0,,Cat2
2018-06-13,527.0,,Cat2
2018-06-14,469.0,,Cat2
2018-06-15,414.0,,Cat2
2018-06-16,413.0,,Cat2
2018-06-17,375.0,,Cat2
2018-06-18,455.0,,Cat2
2018-06-19,507.0,,Cat2
2018-06-20,462.0,,Cat2
2018-06-21,415.0,,Cat2
2018-06-22,362.0,,Cat2
2018-06-23,358.0,,Cat2
2018-06-24,338.0,,Cat2
2018-06-25,415.0,,Cat2
2018-06-26,372.0,,Cat2
2018-06-27,503.0,,Cat2
2018-06-28,454.0,,Cat2
2018-06-29,413.0,,Cat2
2018-06-30,402.0,,Cat2
2018-01-07,428.0,,Cat2
2018-02-07,585.0,,Cat2
2018-03-07,525.0,,Cat2
2018-04-07,392.0,,Cat2
2018-05-07,517.0,,Cat2
2018-06-07,459.0,,Cat2
2018-07-07,412.0,,Cat2
2018-08-07,445.0,,Cat2
2018-09-07,540.0,,Cat2
2018-10-07,495.0,,Cat2
2018-11-07,496.0,,Cat2
2018-12-07,510.0,,Cat2
2018-07-13,475.0,,Cat2
2018-07-14,481.0,,Cat2
2018-07-15,422.0,,Cat2
2018-07-16,516.0,,Cat2
2018-07-17,492.0,,Cat2
2018-07-18,520.0,,Cat2
2018-07-19,510.0,,Cat2
2018-07-20,468.0,,Cat2
2018-07-21,440.0,,Cat2
2018-07-22,420.0,,Cat2
2018-07-23,522.0,,Cat2
2018-07-24,438.0,,Cat2
2018-07-25,541.0,,Cat2
2018-07-26,430.0,,Cat2
2018-07-27,442.0,,Cat2
2018-07-28,381.0,,Cat2
2018-07-29,371.0,,Cat2
2018-07-30,495.0,,Cat2
2018-07-31,398.0,,Cat2
2018-01-08,479.0,,Cat2
2018-02-08,438.0,,Cat2
2018-03-08,486.0,,Cat2
2018-04-08,415.0,,Cat2
2018-05-08,388.0,,Cat2
2018-06-08,453.0,,Cat2
2018-07-08,425.0,,Cat2
2018-08-08,416.0,,Cat2
2018-09-08,455.0,,Cat2
2018-10-08,443.0,,Cat2
2018-11-08,456.0,,Cat2
2018-12-08,382.0,,Cat2
2018-08-13,463.0,,Cat2
2018-08-14,442.0,,Cat2
2018-08-15,427.0,,Cat2
2018-08-16,489.0,,Cat2
2018-08-17,462.0,,Cat2
2018-08-18,406.0,,Cat2
2018-08-19,377.0,,Cat2
2018-08-20,531.0,,Cat2
2018-08-21,459.0,,Cat2
2018-08-22,452.0,,Cat2
2018-08-23,460.0,,Cat2
2018-08-24,417.0,,Cat2
2018-08-25,474.0,,Cat2
2018-08-26,401.0,,Cat2
2018-08-27,478.0,,Cat2
2018-08-28,522.0,,Cat2
2018-08-29,483.0,,Cat2
2018-08-30,506.0,,Cat2
2018-08-31,437.0,,Cat2
2018-01-09,444.0,,Cat2
2018-02-09,387.0,,Cat2
2018-03-09,400.0,,Cat2
2018-04-09,430.0,,Cat2
2018-05-09,400.0,,Cat2
2018-06-09,387.0,,Cat2
2018-07-09,370.0,,Cat2
2018-08-09,401.0,,Cat2
2018-09-09,360.0,,Cat2
2018-10-09,431.0,,Cat2
2018-11-09,420.0,,Cat2
2018-12-09,446.0,,Cat2
2018-09-13,378.0,,Cat2
2018-09-14,335.0,,Cat2
2018-09-15,400.0,,Cat2
2018-09-16,394.0,,Cat2
2018-09-17,500.0,,Cat2
2018-09-18,457.0,,Cat2
2018-09-19,468.0,,Cat2
2018-09-20,461.0,,Cat2
2018-09-21,364.0,,Cat2
2018-09-22,368.0,,Cat2
2018-09-23,304.0,,Cat2
2018-09-24,360.0,,Cat2
2018-09-25,394.0,,Cat2
2018-09-26,381.0,,Cat2
2018-09-27,385.0,,Cat2
2018-09-28,382.0,,Cat2
2018-09-29,413.0,,Cat2
2018-09-30,401.0,,Cat2
2018-01-10,514.0,,Cat2
2018-02-10,473.0,,Cat2
2018-03-10,464.0,,Cat2
2018-04-10,436.0,,Cat2
2018-05-10,446.0,,Cat2
2018-06-10,428.0,,Cat2
2018-07-10,395.0,,Cat2
2018-08-10,507.0,,Cat2
2018-09-10,400.0,,Cat2
2018-10-10,491.0,,Cat2
2018-11-10,443.0,,Cat2
2018-12-10,420.0,,Cat2
2018-10-13,355.0,,Cat2
2018-10-14,356.0,,Cat2
2018-10-15,508.0,,Cat2
2018-10-16,451.0,,Cat2
2018-10-17,519.0,,Cat2
2018-10-18,429.0,,Cat2
2018-10-19,425.0,,Cat2
2018-10-20,430.0,,Cat2
2018-10-21,412.0,,Cat2
2018-10-22,524.0,,Cat2
2018-10-23,497.0,,Cat2
2018-10-24,510.0,,Cat2
2018-10-25,474.0,,Cat2
2018-10-26,489.0,,Cat2
2018-10-27,459.0,,Cat2
2018-10-28,362.0,,Cat2
2018-10-29,499.0,,Cat2
2018-10-30,476.0,,Cat2
2018-10-31,372.0,,Cat2
2018-01-11,409.0,,Cat2
2018-02-11,361.0,,Cat2
2018-03-11,385.0,,Cat2
2018-04-11,431.0,,Cat2
2018-05-11,453.0,,Cat2
2018-06-11,415.0,,Cat2
2018-07-11,445.0,,Cat2
2018-08-11,450.0,,Cat2
2018-09-11,402.0,,Cat2
2018-10-11,385.0,,Cat2
2018-11-11,388.0,,Cat2
2018-12-11,424.0,,Cat2
2018-11-13,413.0,,Cat2
2018-11-14,431.0,,Cat2
2018-11-15,434.0,,Cat2
2018-11-16,385.0,,Cat2
2018-11-17,415.0,,Cat2
2018-11-18,372.0,,Cat2
2018-11-19,443.0,,Cat2
2018-11-20,417.0,,Cat2
2018-11-21,376.0,,Cat2
2018-11-22,321.0,,Cat2
2018-11-23,369.0,,Cat2
2018-11-24,370.0,,Cat2
2018-11-25,333.0,,Cat2
2018-11-26,378.0,,Cat2
2018-11-27,378.0,,Cat2
2018-11-28,374.0,,Cat2
2018-11-29,348.0,,Cat2
2018-11-30,351.0,,Cat2
2018-01-12,355.0,,Cat2
2018-02-12,334.0,,Cat2
2018-03-12,399.0,,Cat2
2018-04-12,391.0,,Cat2
2018-05-12,396.0,,Cat2
2018-06-12,366.0,,Cat2
2018-07-12,353.0,,Cat2
2018-08-12,324.0,,Cat2
2018-09-12,321.0,,Cat2
2018-10-12,388.0,,Cat2
2018-11-12,394.0,,Cat2
2018-12-12,364.0,,Cat2
2018-12-13,390.0,,Cat2
2018-12-14,337.0,,Cat2
2018-12-15,377.0,,Cat2
2018-12-16,364.0,,Cat2
2018-12-17,401.0,,Cat2
2018-12-18,388.0,,Cat2
2018-12-19,425.0,,Cat2
2018-12-20,446.0,,Cat2
2018-12-21,348.0,,Cat2
2018-12-22,333.0,,Cat2
2018-12-23,372.0,,Cat2
2018-12-24,302.0,,Cat2
2018-12-25,296.0,,Cat2
2018-12-26,430.0,,Cat2
2018-12-27,433.0,,Cat2
2018-12-28,456.0,,Cat2
2018-12-29,334.0,,Cat2
2018-12-30,394.0,,Cat2
2018-12-31,371.0,,Cat2
2019-01-01,362.0,,Cat2
2019-02-01,415.0,,Cat2
2019-03-01,378.0,,Cat2
2019-04-01,426.0,,Cat2
2019-05-01,424.0,,Cat2
2019-06-01,412.0,,Cat2
2019-07-01,403.0,,Cat2
2019-08-01,465.0,,Cat2
2019-09-01,425.0,,Cat2
2019-10-01,444.0,,Cat2
2019-11-01,383.0,,Cat2
2019-12-01,373.0,,Cat2
2019-01-13,340.0,,Cat2
2019-01-14,374.0,,Cat2
2019-01-15,402.0,,Cat2
2019-01-16,424.0,,Cat2
2019-01-17,410.0,,Cat2
2019-01-18,447.0,,Cat2
2019-01-19,401.0,,Cat2
2019-01-20,402.0,,Cat2
2019-01-21,436.0,,Cat2
2019-01-22,504.0,,Cat2
2019-01-23,409.0,,Cat2
2019-01-24,428.0,,Cat2
2019-01-25,409.0,,Cat2
2019-01-26,413.0,,Cat2
2019-01-27,375.0,,Cat2
2019-01-28,429.0,,Cat2
2019-01-29,442.0,,Cat2
2019-01-30,435.0,,Cat2
2019-01-31,428.0,,Cat2
2019-01-02,399.0,,Cat2
2019-02-02,403.0,,Cat2
2019-03-02,359.0,,Cat2
2019-04-02,479.0,,Cat2
2019-05-02,465.0,,Cat2
2019-06-02,457.0,,Cat2
2019-07-02,497.0,,Cat2
2019-08-02,500.0,,Cat2
2019-09-02,550.0,,Cat2
2019-10-02,541.0,,Cat2
2019-11-02,565.0,,Cat2
2019-12-02,503.0,,Cat2
2019-02-13,485.0,,Cat2
2019-02-14,487.0,,Cat2
2019-02-15,394.0,,Cat2
2019-02-16,495.0,,Cat2
2019-02-17,442.0,,Cat2
2019-02-18,510.0,,Cat2
2019-02-19,551.0,,Cat2
2019-02-20,472.0,,Cat2
2019-02-21,418.0,,Cat2
2019-02-22,443.0,,Cat2
2019-02-23,419.0,,Cat2
2019-02-24,338.0,,Cat2
2019-02-25,409.0,,Cat2
2019-02-26,409.0,,Cat2
2019-02-27,356.0,,Cat2
2019-02-28,385.0,,Cat2
2019-01-03,438.0,,Cat2
2019-02-03,469.0,,Cat2
2019-03-03,454.0,,Cat2
2019-04-03,506.0,,Cat2
2019-05-03,505.0,,Cat2
2019-06-03,485.0,,Cat2
2019-07-03,421.0,,Cat2
2019-08-03,390.0,,Cat2
2019-09-03,431.0,,Cat2
2019-10-03,346.0,,Cat2
2019-11-03,502.0,,Cat2
2019-12-03,478.0,,Cat2
2019-03-13,468.0,,Cat2
2019-03-14,449.0,,Cat2
2019-03-15,435.0,,Cat2
2019-03-16,375.0,,Cat2
2019-03-17,323.0,,Cat2
2019-03-18,454.0,,Cat2
2019-03-19,437.0,,Cat2
2019-03-20,427.0,,Cat2
2019-03-21,431.0,,Cat2
2019-03-22,464.0,,Cat2
2019-03-23,424.0,,Cat2
2019-03-24,435.0,,Cat2
2019-03-25,473.0,,Cat2
2019-03-26,438.0,,Cat2
2019-03-27,479.0,,Cat2
2019-03-28,446.0,,Cat2
2019-03-29,453.0,,Cat2
2019-03-30,400.0,,Cat2
2019-03-31,360.0,,Cat2
2019-01-04,447.0,,Cat2
2019-02-04,449.0,,Cat2
2019-03-04,420.0,,Cat2
2019-04-04,450.0,,Cat2
2019-05-04,423.0,,Cat2
2019-06-04,445.0,,Cat2
2019-07-04,426.0,,Cat2
2019-08-04,451.0,,Cat2
2019-09-04,494.0,,Cat2
2019-10-04,459.0,,Cat2
2019-11-04,456.0,,Cat2
2019-12-04,402.0,,Cat2
2019-04-13,397.0,,Cat2
2019-04-14,459.0,,Cat2
2019-04-15,480.0,,Cat2
2019-04-16,462.0,,Cat2
2019-04-17,521.0,,Cat2
2019-04-18,529.0,,Cat2
2019-04-19,449.0,,Cat2
2019-04-20,463.0,,Cat2
2019-04-21,366.0,,Cat2
2019-04-22,451.0,,Cat2
2019-04-23,493.0,,Cat2
2019-04-24,460.0,,Cat2
2019-04-25,481.0,,Cat2
2019-04-26,384.0,,Cat2
2019-04-27,410.0,,Cat2
2019-04-28,403.0,,Cat2
2019-04-29,459.0,,Cat2
2019-04-30,475.0,,Cat2
2019-01-05,395.0,,Cat2
2019-02-05,452.0,,Cat2
2019-03-05,375.0,,Cat2
2019-04-05,405.0,,Cat2
2019-05-05,371.0,,Cat2
2019-06-05,491.0,,Cat2
2019-07-05,451.0,,Cat2
2019-08-05,398.0,,Cat2
2019-09-05,449.0,,Cat2
2019-10-05,394.0,,Cat2
2019-11-05,347.0,,Cat2
2019-12-05,385.0,,Cat2
2019-05-13,461.0,,Cat2
2019-05-14,398.0,,Cat2
2019-05-15,445.0,,Cat2
2019-05-16,473.0,,Cat2
2019-05-17,355.0,,Cat2
2019-05-18,401.0,,Cat2
2019-05-19,405.0,,Cat2
2019-05-20,428.0,,Cat2
2019-05-21,452.0,,Cat2
2019-05-22,465.0,,Cat2
2019-05-23,452.0,,Cat2
2019-05-24,431.0,,Cat2
2019-05-25,431.0,,Cat2
2019-05-26,399.0,,Cat2
2019-05-27,413.0,,Cat2
2019-05-28,450.0,,Cat2
2019-05-29,449.0,,Cat2
2019-05-30,431.0,,Cat2
2019-05-31,409.0,,Cat2
2019-01-06,415.0,,Cat2
2019-02-06,360.0,,Cat2
2019-03-06,417.0,,Cat2
2019-04-06,412.0,,Cat2
2019-05-06,385.0,,Cat2
2019-06-06,376.0,,Cat2
2019-07-06,386.0,,Cat2
2019-08-06,453.0,,Cat2
2019-09-06,351.0,,Cat2
2019-10-06,402.0,,Cat2
2019-11-06,424.0,,Cat2
2019-12-06,393.0,,Cat2
2019-06-13,418.0,,Cat2
2019-06-14,358.0,,Cat2
2019-06-15,327.0,,Cat2
2019-06-16,336.0,,Cat2
2019-06-17,403.0,,Cat2
2019-06-18,460.0,,Cat2
2019-06-19,453.0,,Cat2
2019-06-20,395.0,,Cat2
2019-06-21,353.0,,Cat2
2019-06-22,400.0,,Cat2
2019-06-23,323.0,,Cat2
2019-06-24,388.0,,Cat2
2019-06-25,420.0,,Cat2
2019-06-26,400.0,,Cat2
2019-06-27,422.0,,Cat2
2019-06-28,360.0,,Cat2
2019-06-29,399.0,,Cat2
2019-06-30,334.0,,Cat2
2019-01-07,487.0,,Cat2
2019-02-07,460.0,,Cat2
2019-03-07,383.0,,Cat2
2019-04-07,372.0,,Cat2
2019-05-07,424.0,,Cat2
2019-06-07,421.0,,Cat2
2019-07-07,380.0,,Cat2
2019-08-07,407.0,,Cat2
2019-09-07,422.0,,Cat2
2019-10-07,441.0,,Cat2
2019-11-07,406.0,,Cat2
2019-12-07,373.0,,Cat2
2019-07-13,337.0,,Cat2
2019-07-14,342.0,,Cat2
2019-07-15,457.0,,Cat2
2019-07-16,389.0,,Cat2
2019-07-17,398.0,,Cat2
2019-07-18,467.0,,Cat2
2019-07-19,415.0,,Cat2
2019-07-20,376.0,,Cat2
2019-07-21,352.0,,Cat2
2019-07-22,422.0,,Cat2
2019-07-23,401.0,,Cat2
2019-07-24,417.0,,Cat2
2019-07-25,424.0,,Cat2
2019-07-26,373.0,,Cat2
2019-07-27,412.0,,Cat2
2019-07-28,343.0,,Cat2
2019-07-29,419.0,,Cat2
2019-07-30,412.0,,Cat2
2019-07-31,412.0,,Cat2
2019-01-08,471.0,,Cat2
2019-02-08,513.0,,Cat2
2019-03-08,469.0,,Cat2
2019-04-08,432.0,,Cat2
2019-05-08,521.0,,Cat2
2019-06-08,484.0,,Cat2
2019-07-08,518.0,,Cat2
2019-08-08,475.0,,Cat2
2019-09-08,421.0,,Cat2
2019-10-08,484.0,,Cat2
2019-11-08,414.0,,Cat2
2019-12-08,476.0,,Cat2
2019-08-13,455.0,,Cat2
2019-08-14,448.0,,Cat2
2019-08-15,955.0,,Cat2
2019-08-16,462.0,,Cat2
2019-08-17,438.0,,Cat2
2019-08-18,403.0,,Cat2
2019-08-19,538.0,,Cat2
2019-08-20,488.0,,Cat2
2019-08-21,455.0,,Cat2
2019-08-22,454.0,,Cat2
2019-08-23,452.0,,Cat2
2019-08-24,384.0,,Cat2
2019-08-25,410.0,,Cat2
2019-08-26,466.0,,Cat2
2019-08-27,456.0,,Cat2
2019-08-28,457.0,,Cat2
2019-08-29,435.0,,Cat2
2019-08-30,429.0,,Cat2
2019-08-31,396.0,,Cat2
2019-01-09,404.0,,Cat2
2019-02-09,537.0,,Cat2
2019-03-09,407.0,,Cat2
2019-04-09,388.0,,Cat2
2019-05-09,341.0,,Cat2
2019-06-09,343.0,,Cat2
2019-07-09,347.0,,Cat2
2019-08-09,330.0,,Cat2
2019-09-09,409.0,,Cat2
2019-10-09,399.0,,Cat2
2019-11-09,393.0,,Cat2
2019-12-09,412.0,,Cat2
2019-09-13,353.0,,Cat2
2019-09-14,317.0,,Cat2
2019-09-15,276.0,,Cat2
2019-09-16,386.0,,Cat2
2019-09-17,386.0,,Cat2
2019-09-18,394.0,,Cat2
2019-09-19,384.0,,Cat2
2019-09-20,386.0,,Cat2
2019-09-21,338.0,,Cat2
2019-09-22,297.0,,Cat2
2019-09-23,407.0,,Cat2
2019-09-24,382.0,,Cat2
2019-09-25,421.0,,Cat2
2019-09-26,389.0,,Cat2
2019-09-27,397.0,,Cat2
2019-09-28,392.0,,Cat2
2019-09-29,361.0,,Cat2
2019-09-30,384.0,,Cat2
2019-01-10,336.0,,Cat2
2019-02-10,375.0,,Cat2
2019-03-10,388.0,,Cat2
2019-04-10,384.0,,Cat2
2019-05-10,382.0,,Cat2
2019-06-10,327.0,,Cat2
2019-07-10,415.0,,Cat2
2019-08-10,397.0,,Cat2
2019-09-10,400.0,,Cat2
2019-10-10,405.0,,Cat2
2019-11-10,362.0,,Cat2
2019-12-10,328.0,,Cat2
2019-10-13,328.0,,Cat2
2019-10-14,441.0,,Cat2
2019-10-15,415.0,,Cat2
2019-10-16,385.0,,Cat2
2019-10-17,385.0,,Cat2
2019-10-18,359.0,,Cat2
2019-10-19,385.0,,Cat2
2019-10-20,287.0,,Cat2
2019-10-21,404.0,,Cat2
2019-10-22,432.0,,Cat2
2019-10-23,425.0,,Cat2
2019-10-24,375.0,,Cat2
2019-10-25,390.0,,Cat2
2019-10-26,351.0,,Cat2
2019-10-27,305.0,,Cat2
2019-10-28,434.0,,Cat2
2019-10-29,498.0,,Cat2
2019-10-30,427.0,,Cat2
2019-10-31,385.0,,Cat2
2019-01-11,348.0,,Cat2
2019-02-11,337.0,,Cat2
2019-03-11,371.0,,Cat2
2019-04-11,433.0,,Cat2
2019-05-11,454.0,,Cat2
2019-06-11,444.0,,Cat2
2019-07-11,473.0,,Cat2
2019-08-11,451.0,,Cat2
2019-09-11,422.0,,Cat2
2019-10-11,406.0,,Cat2
2019-11-11,431.0,,Cat2
2019-12-11,512.0,,Cat2
2019-11-13,499.0,,Cat2
2019-11-14,521.0,,Cat2
2019-11-15,450.0,,Cat2
2019-11-16,449.0,,Cat2
2019-11-17,381.0,,Cat2
2019-11-18,518.0,,Cat2
2019-11-19,458.0,,Cat2
2019-11-20,473.0,,Cat2
2019-11-21,467.0,,Cat2
2019-11-22,515.0,,Cat2
2019-11-23,1.0,,Cat2
2019-11-24,435.0,,Cat2
2019-11-25,521.0,,Cat2
2019-11-26,459.0,,Cat2
2019-11-27,396.0,,Cat2
2019-11-28,373.0,,Cat2
2019-11-29,441.0,,Cat2
2019-11-30,409.0,,Cat2
2019-01-12,406.0,,Cat2
2019-02-12,461.0,,Cat2
2019-03-12,367.0,,Cat2
2019-04-12,462.0,,Cat2
2019-05-12,494.0,,Cat2
2019-06-12,507.0,,Cat2
2019-07-12,524.0,,Cat2
2019-08-12,442.0,,Cat2
2019-09-12,513.0,,Cat2
2019-10-12,473.0,,Cat2
2019-11-12,444.0,,Cat2
2019-12-12,490.0,,Cat2
2019-12-13,488.0,,Cat2
2019-12-14,381.0,,Cat2
2019-12-15,391.0,,Cat2
2019-12-16,472.0,,Cat2
2019-12-17,432.0,,Cat2
2019-12-18,430.0,,Cat2
2019-12-19,428.0,,Cat2
2019-12-20,473.0,,Cat2
2019-12-21,480.0,,Cat2
2019-12-22,389.0,,Cat2
2019-12-23,519.0,,Cat2
2019-12-24,411.0,,Cat2
2019-12-25,319.0,,Cat2
2019-12-26,545.0,,Cat2
2019-12-27,536.0,,Cat2
2019-12-28,459.0,,Cat2
2019-12-29,410.0,,Cat2
2019-12-30,535.0,,Cat2
2019-12-31,487.0,,Cat2
2020-01-01,445.0,,Cat2
2020-02-01,505.0,,Cat2
2020-03-01,475.0,,Cat2
2020-04-01,522.0,,Cat2
2020-05-01,467.0,,Cat2
2020-06-01,530.0,,Cat2
2020-01-13,542.0,,Cat2
2020-01-14,539.0,,Cat2
2020-01-15,533.0,,Cat2
2020-01-16,570.0,,Cat2
2020-01-17,488.0,,Cat2
2020-01-18,418.0,,Cat2
2020-01-19,413.0,,Cat2
2020-01-20,530.0,,Cat2
2020-01-21,549.0,,Cat2
2020-01-22,525.0,,Cat2
2020-01-23,512.0,,Cat2
2020-01-24,549.0,,Cat2
2020-01-25,472.0,,Cat2
2020-01-26,435.0,,Cat2
