date,Category,visits,testdrive,leads,total_spend_nobrand_nodig,total_spend_nobrand
24/01/20,Cat8,22178,9173,1222,305038.7371,514161.99
24/01/20,Cat9,1329,324,59,1042.221429,18851.11857
24/01/20,Cat10,635,165,14,0,0
24/01/20,Cat11,25580,11799,1045,53564.93571,133334.6043
25/01/20,Cat1,11677,5045,517,0,21564.86714
25/01/20,Cat2,11279,5077,472,16547.92143,51680.59571
25/01/20,Cat3,7515,2371,408,37192.07429,111332.5686
25/01/20,Cat4,5910,1989,317,48951.04143,109179.4514
25/01/20,Cat5,16966,7317,643,184913.6771,291527.0543
25/01/20,Cat6,1087,416,22,0,4592.172857
25/01/20,Cat7,12045,5810,786,4201.954286,69395.61857
25/01/20,Cat8,23279,9840,1340,305038.7371,514161.99
25/01/20,Cat9,1323,366,52,1042.221429,18851.11857
25/01/20,Cat10,599,177,11,0,0
25/01/20,Cat11,27590,12603,1065,53564.93571,133334.6043
26/01/20,Cat1,11380,4833,378,0,21564.86714
26/01/20,Cat2,11189,4837,435,16547.92143,51680.59571
26/01/20,Cat3,7890,2294,385,37192.07429,111332.5686
26/01/20,Cat4,5476,1963,232,48951.04143,109179.4514
26/01/20,Cat5,15649,6883,522,184913.6771,291527.0543
26/01/20,Cat6,1100,440,16,0,4592.172857
26/01/20,Cat7,11972,5785,791,4201.954286,69395.61857
26/01/20,Cat8,23291,10233,1132,305038.7371,514161.99
26/01/20,Cat9,1320,437,47,1042.221429,18851.11857
26/01/20,Cat10,547,155,10,0,0
26/01/20,Cat11,25773,11922,902,53564.93571,133334.6043
27/01/20,Cat1,11559,4823,494,145.7857143,26256.23
27/01/20,Cat2,13622,4963,512,16693.70714,56983.16571
27/01/20,Cat3,6430,2227,450,30408.52,89469.22571
27/01/20,Cat4,5192,1750,280,42701.71571,86990.77857
27/01/20,Cat5,14745,6451,577,301834.6786,400798.7171
27/01/20,Cat6,1274,463,26,0,6565.975714
27/01/20,Cat7,12093,5773,810,23915.49,92967.75286
27/01/20,Cat8,22458,9568,1289,311410.9986,505461.8386
27/01/20,Cat9,1451,415,41,3214.822857,22142.97857
27/01/20,Cat10,591,167,16,0,0
27/01/20,Cat11,23408,10500,918,28890.77143,123116.5986
28/01/20,Cat1,11857,5058,479,145.7857143,26256.23
28/01/20,Cat2,12448,5136,488,16693.70714,56983.16571
28/01/20,Cat3,6129,2121,472,30408.52,89469.22571
28/01/20,Cat4,5597,1939,322,42701.71571,86990.77857
28/01/20,Cat5,15191,6678,660,301834.6786,400798.7171
28/01/20,Cat6,1309,458,31,0,6565.975714
28/01/20,Cat7,12357,6048,757,23915.49,92967.75286
28/01/20,Cat8,22970,9701,1290,311410.9986,505461.8386
28/01/20,Cat9,1459,451,55,3214.822857,22142.97857
28/01/20,Cat10,667,199,6,0,0
28/01/20,Cat11,23938,10694,974,28890.77143,123116.5986
29/01/20,Cat1,12190,5304,453,145.7857143,26256.23
29/01/20,Cat2,12655,5063,527,16693.70714,56983.16571
29/01/20,Cat3,6364,2164,433,30408.52,89469.22571
29/01/20,Cat4,5793,2038,318,42701.71571,86990.77857
29/01/20,Cat5,15833,7015,668,301834.6786,400798.7171
29/01/20,Cat6,1411,504,18,0,6565.975714
29/01/20,Cat7,11890,5536,695,23915.49,92967.75286
29/01/20,Cat8,22032,8972,1316,311410.9986,505461.8386
29/01/20,Cat9,1724,502,54,3214.822857,22142.97857
29/01/20,Cat10,709,187,19,0,0
29/01/20,Cat11,24381,10694,967,28890.77143,123116.5986
30/01/20,Cat1,12231,5242,440,145.7857143,26256.23
30/01/20,Cat2,12589,5159,458,16693.70714,56983.16571
30/01/20,Cat3,6070,2132,454,30408.52,89469.22571
30/01/20,Cat4,5666,2027,309,42701.71571,86990.77857
30/01/20,Cat5,15524,6887,634,301834.6786,400798.7171
30/01/20,Cat6,1343,484,17,0,6565.975714
30/01/20,Cat7,11656,5472,736,23915.49,92967.75286
30/01/20,Cat8,21688,8846,1167,311410.9986,505461.8386
30/01/20,Cat9,1688,548,56,3214.822857,22142.97857
30/01/20,Cat10,626,163,14,0,0
30/01/20,Cat11,23826,10499,968,28890.77143,123116.5986
31/01/20,Cat1,12236,5200,395,145.7857143,26256.23
31/01/20,Cat2,12134,4949,421,16693.70714,56983.16571
31/01/20,Cat3,5621,1976,454,30408.52,89469.22571
31/01/20,Cat4,5361,1779,347,42701.71571,86990.77857
31/01/20,Cat5,15112,6607,670,301834.6786,400798.7171
31/01/20,Cat6,1283,482,31,0,6565.975714
31/01/20,Cat7,11403,5369,663,23915.49,92967.75286
31/01/20,Cat8,20734,8446,1151,311410.9986,505461.8386
31/01/20,Cat9,1465,419,50,3214.822857,22142.97857
31/01/20,Cat10,631,182,11,0,0
31/01/20,Cat11,22406,10052,958,28890.77143,123116.5986
01/02/20,Cat1,12206,5060,464,145.7857143,26256.23
01/02/20,Cat2,12634,5217,458,16693.70714,56983.16571
01/02/20,Cat3,5905,2232,430,30408.52,89469.22571
01/02/20,Cat4,5704,1976,343,42701.71571,86990.77857
01/02/20,Cat5,16021,6994,604,301834.6786,400798.7171
01/02/20,Cat6,1071,415,30,0,6565.975714
01/02/20,Cat7,11518,5566,590,23915.49,92967.75286
01/02/20,Cat8,21435,9115,1176,311410.9986,505461.8386
01/02/20,Cat9,1324,428,28,3214.822857,22142.97857
01/02/20,Cat10,646,167,14,0,0
01/02/20,Cat11,25368,11453,1081,28890.77143,123116.5986
02/02/20,Cat1,11654,5007,472,145.7857143,26256.23
02/02/20,Cat2,12670,5268,433,16693.70714,56983.16571
02/02/20,Cat3,5298,1992,398,30408.52,89469.22571
02/02/20,Cat4,5319,1879,261,42701.71571,86990.77857
02/02/20,Cat5,14932,6545,502,301834.6786,400798.7171
02/02/20,Cat6,973,409,13,0,6565.975714
02/02/20,Cat7,10897,5285,473,23915.49,92967.75286
02/02/20,Cat8,19068,8059,943,311410.9986,505461.8386
02/02/20,Cat9,1300,433,32,3214.822857,22142.97857
02/02/20,Cat10,683,173,13,0,0
02/02/20,Cat11,27072,12250,910,28890.77143,123116.5986
03/02/20,Cat1,12025,5101,468,4297.6,41771.93
03/02/20,Cat2,12683,5404,455,20845.52143,74026.90143
03/02/20,Cat3,5674,2044,480,24707.94571,85448.65571
03/02/20,Cat4,5303,1796,327,16056.68429,62083.52571
03/02/20,Cat5,14923,6562,567,112299.1143,280780.3657
03/02/20,Cat6,1248,487,19,0,11500.49429
03/02/20,Cat7,11242,5289,455,13971.81429,92670.56143
03/02/20,Cat8,20012,8176,943,226240.9186,512402.98
03/02/20,Cat9,1581,457,33,3679.59,25405.89286
03/02/20,Cat10,712,183,21,0,0
03/02/20,Cat11,26252,12075,944,42929.89857,173296.15
04/02/20,Cat1,12455,5215,451,4297.6,41771.93
04/02/20,Cat2,13024,5560,519,20845.52143,74026.90143
04/02/20,Cat3,5605,2085,447,24707.94571,85448.65571
04/02/20,Cat4,5300,1902,285,16056.68429,62083.52571
04/02/20,Cat5,15151,6757,647,112299.1143,280780.3657
04/02/20,Cat6,1333,506,21,0,11500.49429
04/02/20,Cat7,12176,6024,462,13971.81429,92670.56143
04/02/20,Cat8,20641,8691,958,226240.9186,512402.98
04/02/20,Cat9,1694,518,55,3679.59,25405.89286
04/02/20,Cat10,785,202,25,0,0
04/02/20,Cat11,22691,10489,992,42929.89857,173296.15
05/02/20,Cat1,12354,5227,488,4297.6,41771.93
05/02/20,Cat2,13483,6011,500,20845.52143,74026.90143
05/02/20,Cat3,5350,1960,461,24707.94571,85448.65571
05/02/20,Cat4,5110,1875,326,16056.68429,62083.52571
05/02/20,Cat5,14797,6509,709,112299.1143,280780.3657
05/02/20,Cat6,1362,480,33,0,11500.49429
05/02/20,Cat7,11728,5566,406,13971.81429,92670.56143
05/02/20,Cat8,20884,8909,1067,226240.9186,512402.98
05/02/20,Cat9,1552,468,45,3679.59,25405.89286
05/02/20,Cat10,796,186,17,0,0
05/02/20,Cat11,22476,10037,922,42929.89857,173296.15
06/02/20,Cat1,12239,5083,501,4297.6,41771.93
06/02/20,Cat2,13270,5918,555,20845.52143,74026.90143
06/02/20,Cat3,5455,1961,478,24707.94571,85448.65571
06/02/20,Cat4,5338,1818,331,16056.68429,62083.52571
06/02/20,Cat5,14906,6475,735,112299.1143,280780.3657
06/02/20,Cat6,1397,528,19,0,11500.49429
06/02/20,Cat7,11413,5487,475,13971.81429,92670.56143
06/02/20,Cat8,21262,8972,1371,226240.9186,512402.98
06/02/20,Cat9,1650,512,32,3679.59,25405.89286
06/02/20,Cat10,794,190,19,0,0
06/02/20,Cat11,24790,9961,986,42929.89857,173296.15
07/02/20,Cat1,11899,4933,515,4297.6,41771.93
07/02/20,Cat2,12170,5277,482,20845.52143,74026.90143
07/02/20,Cat3,5354,1851,553,24707.94571,85448.65571
07/02/20,Cat4,5340,1777,309,16056.68429,62083.52571
07/02/20,Cat5,14527,6193,728,112299.1143,280780.3657
07/02/20,Cat6,1344,415,35,0,11500.49429
07/02/20,Cat7,11344,5342,464,13971.81429,92670.56143
07/02/20,Cat8,21487,8859,1386,226240.9186,512402.98
07/02/20,Cat9,1566,437,47,3679.59,25405.89286
07/02/20,Cat10,797,174,16,0,0
07/02/20,Cat11,23827,10407,987,42929.89857,173296.15
08/02/20,Cat1,12165,5237,571,4297.6,41771.93
08/02/20,Cat2,12484,5294,495,20845.52143,74026.90143
08/02/20,Cat3,6029,2183,561,24707.94571,85448.65571
08/02/20,Cat4,5920,2095,302,16056.68429,62083.52571
08/02/20,Cat5,15669,6802,718,112299.1143,280780.3657
08/02/20,Cat6,1156,424,14,0,11500.49429
08/02/20,Cat7,11873,5730,497,13971.81429,92670.56143
08/02/20,Cat8,22860,9666,1422,226240.9186,512402.98
08/02/20,Cat9,1431,430,41,3679.59,25405.89286
08/02/20,Cat10,693,176,14,0,0
08/02/20,Cat11,25392,11537,1072,42929.89857,173296.15
09/02/20,Cat1,12991,5574,507,4297.6,41771.93
09/02/20,Cat2,13021,5601,508,20845.52143,74026.90143
09/02/20,Cat3,5938,2309,541,24707.94571,85448.65571
09/02/20,Cat4,5869,2067,277,16056.68429,62083.52571
09/02/20,Cat5,16038,7208,714,112299.1143,280780.3657
09/02/20,Cat6,1232,477,14,0,11500.49429
09/02/20,Cat7,12039,5880,419,13971.81429,92670.56143
09/02/20,Cat8,23097,10275,1173,226240.9186,512402.98
09/02/20,Cat9,1387,448,44,3679.59,25405.89286
09/02/20,Cat10,699,222,5,0,0
09/02/20,Cat11,26629,12145,1041,42929.89857,173296.15
10/02/20,Cat1,13628,5726,520,11800.12571,45978.59714
10/02/20,Cat2,13398,5899,545,28348.04714,78233.56857
10/02/20,Cat3,5870,2153,605,53421.19714,114161.9071
10/02/20,Cat4,5850,2037,365,34220.05429,80246.89571
10/02/20,Cat5,16066,7030,800,273816.71,442297.9614
10/02/20,Cat6,1402,527,19,0,11500.49429
10/02/20,Cat7,12087,5707,489,46551.58571,125250.3329
10/02/20,Cat8,23781,10077,1433,507588.7714,793750.8329
10/02/20,Cat9,1605,429,48,3443.835714,25170.13857
10/02/20,Cat10,816,180,17,0,0
10/02/20,Cat11,25893,11433,1111,28884.98429,159251.2357
11/02/20,Cat1,13018,5468,469,11800.12571,45978.59714
11/02/20,Cat2,12716,5389,540,28348.04714,78233.56857
11/02/20,Cat3,5556,1993,564,53421.19714,114161.9071
11/02/20,Cat4,5279,1776,344,34220.05429,80246.89571
11/02/20,Cat5,15223,6619,735,273816.71,442297.9614
11/02/20,Cat6,1412,501,26,0,11500.49429
11/02/20,Cat7,11863,5562,435,46551.58571,125250.3329
11/02/20,Cat8,23298,9780,1464,507588.7714,793750.8329
11/02/20,Cat9,1623,458,31,3443.835714,25170.13857
11/02/20,Cat10,788,201,24,0,0
11/02/20,Cat11,23849,10757,1038,28884.98429,159251.2357
12/02/20,Cat1,13076,5434,513,11800.12571,45978.59714
12/02/20,Cat2,12288,5428,566,28348.04714,78233.56857
12/02/20,Cat3,5315,1986,537,53421.19714,114161.9071
12/02/20,Cat4,5356,1795,347,34220.05429,80246.89571
12/02/20,Cat5,15011,6687,722,273816.71,442297.9614
12/02/20,Cat6,1480,520,25,0,11500.49429
12/02/20,Cat7,11594,5502,465,46551.58571,125250.3329
12/02/20,Cat8,22232,9504,1498,507588.7714,793750.8329
12/02/20,Cat9,1599,500,30,3443.835714,25170.13857
12/02/20,Cat10,804,191,15,0,0
12/02/20,Cat11,23142,10110,1029,28884.98429,159251.2357
13/02/20,Cat1,12708,5322,519,11800.12571,45978.59714
13/02/20,Cat2,11846,5138,558,28348.04714,78233.56857
13/02/20,Cat3,5138,1835,588,53421.19714,114161.9071
13/02/20,Cat4,5060,1763,349,34220.05429,80246.89571
13/02/20,Cat5,14450,6247,779,273816.71,442297.9614
13/02/20,Cat6,1657,528,26,0,11500.49429
13/02/20,Cat7,11405,5185,454,46551.58571,125250.3329
13/02/20,Cat8,22533,9253,1552,507588.7714,793750.8329
13/02/20,Cat9,1610,477,36,3443.835714,25170.13857
13/02/20,Cat10,845,226,20,0,0
13/02/20,Cat11,21535,9493,1013,28884.98429,159251.2357
14/02/20,Cat1,12135,4766,474,11800.12571,45978.59714
14/02/20,Cat2,10846,4549,485,28348.04714,78233.56857
14/02/20,Cat3,5121,1813,556,53421.19714,114161.9071
14/02/20,Cat4,5018,1495,297,34220.05429,80246.89571
14/02/20,Cat5,14127,5769,671,273816.71,442297.9614
14/02/20,Cat6,1387,432,16,0,11500.49429
14/02/20,Cat7,10893,4902,453,46551.58571,125250.3329
14/02/20,Cat8,21464,8860,1369,507588.7714,793750.8329
14/02/20,Cat9,1437,400,31,3443.835714,25170.13857
14/02/20,Cat10,767,169,7,0,0
14/02/20,Cat11,20808,9339,965,28884.98429,159251.2357
15/02/20,Cat1,12254,5207,551,11800.12571,45978.59714
15/02/20,Cat2,11283,4930,481,28348.04714,78233.56857
15/02/20,Cat3,6118,2158,908,53421.19714,114161.9071
15/02/20,Cat4,5830,1973,360,34220.05429,80246.89571
15/02/20,Cat5,17208,7303,823,273816.71,442297.9614
15/02/20,Cat6,1256,406,18,0,11500.49429
15/02/20,Cat7,12007,5695,518,46551.58571,125250.3329
15/02/20,Cat8,25307,10769,1772,507588.7714,793750.8329
15/02/20,Cat9,1396,443,35,3443.835714,25170.13857
15/02/20,Cat10,740,191,11,0,0
15/02/20,Cat11,25251,11401,1145,28884.98429,159251.2357
16/02/20,Cat1,12995,5679,525,11800.12571,45978.59714
16/02/20,Cat2,12065,5503,486,28348.04714,78233.56857
16/02/20,Cat3,6294,2195,581,53421.19714,114161.9071
16/02/20,Cat4,5941,2051,351,34220.05429,80246.89571
16/02/20,Cat5,17459,7746,797,273816.71,442297.9614
16/02/20,Cat6,1323,438,14,0,11500.49429
16/02/20,Cat7,12797,6295,518,46551.58571,125250.3329
16/02/20,Cat8,26416,11718,1591,507588.7714,793750.8329
16/02/20,Cat9,1419,450,45,3443.835714,25170.13857
16/02/20,Cat10,738,157,11,0,0
16/02/20,Cat11,26003,12087,1081,28884.98429,159251.2357
17/02/20,Cat1,12961,5443,573,73418.93429,107597.4057
17/02/20,Cat2,12211,5547,598,64312.27714,110744.01
17/02/20,Cat3,6620,2233,726,71713.09429,132453.8043
17/02/20,Cat4,6002,2023,380,40524.07143,86550.91286
17/02/20,Cat5,17737,7524,960,235618.6629,404099.9143
17/02/20,Cat6,1451,479,20,0,11500.49429
17/02/20,Cat7,12986,6124,504,24381.88571,103080.6329
17/02/20,Cat8,26346,11413,1716,470374.1086,756536.17
17/02/20,Cat9,1664,492,38,3009.304286,24735.60714
17/02/20,Cat10,856,209,13,0,0
17/02/20,Cat11,25985,11785,1258,49677.80571,180044.0571
18/02/20,Cat1,13838,5665,513,73418.93429,107597.4057
18/02/20,Cat2,13564,5916,554,64312.27714,110744.01
18/02/20,Cat3,5947,2129,680,71713.09429,132453.8043
18/02/20,Cat4,5708,1905,374,40524.07143,86550.91286
18/02/20,Cat5,15845,6642,865,235618.6629,404099.9143
18/02/20,Cat6,1612,494,41,0,11500.49429
18/02/20,Cat7,12529,5878,530,24381.88571,103080.6329
18/02/20,Cat8,24118,10139,1760,470374.1086,756536.17
18/02/20,Cat9,1765,553,47,3009.304286,24735.60714
18/02/20,Cat10,985,214,18,0,0
18/02/20,Cat11,23397,10325,1031,49677.80571,180044.0571
19/02/20,Cat1,13651,5728,501,73418.93429,107597.4057
19/02/20,Cat2,14947,6202,513,64312.27714,110744.01
19/02/20,Cat3,5847,2020,632,71713.09429,132453.8043
19/02/20,Cat4,5661,1803,370,40524.07143,86550.91286
19/02/20,Cat5,15398,6587,791,235618.6629,404099.9143
19/02/20,Cat6,1543,467,27,0,11500.49429
19/02/20,Cat7,12463,5808,517,24381.88571,103080.6329
19/02/20,Cat8,23801,9794,1753,470374.1086,756536.17
19/02/20,Cat9,1643,460,51,3009.304286,24735.60714
19/02/20,Cat10,931,178,25,0,0
19/02/20,Cat11,22699,10021,1032,49677.80571,180044.0571
20/02/20,Cat1,13526,5777,504,73418.93429,107597.4057
20/02/20,Cat2,14875,6154,583,64312.27714,110744.01
20/02/20,Cat3,5701,1857,621,71713.09429,132453.8043
20/02/20,Cat4,5627,1804,396,40524.07143,86550.91286
20/02/20,Cat5,15710,6304,738,235618.6629,404099.9143
20/02/20,Cat6,1642,520,16,0,11500.49429
20/02/20,Cat7,12396,5605,573,24381.88571,103080.6329
20/02/20,Cat8,23318,9814,1565,470374.1086,756536.17
20/02/20,Cat9,1685,499,39,3009.304286,24735.60714
20/02/20,Cat10,944,223,21,0,0
20/02/20,Cat11,22770,10012,982,49677.80571,180044.0571
21/02/20,Cat1,12769,5305,525,73418.93429,107597.4057
21/02/20,Cat2,13659,5663,516,64312.27714,110744.01
21/02/20,Cat3,6399,1936,582,71713.09429,132453.8043
21/02/20,Cat4,5509,1825,380,40524.07143,86550.91286
21/02/20,Cat5,15270,6213,774,235618.6629,404099.9143
21/02/20,Cat6,1530,511,25,0,11500.49429
21/02/20,Cat7,12237,5458,648,24381.88571,103080.6329
21/02/20,Cat8,24008,9875,1520,470374.1086,756536.17
21/02/20,Cat9,1616,474,39,3009.304286,24735.60714
21/02/20,Cat10,939,197,11,0,0
21/02/20,Cat11,22908,9872,1061,49677.80571,180044.0571
22/02/20,Cat1,12794,5238,502,73418.93429,107597.4057
22/02/20,Cat2,13156,5606,550,64312.27714,110744.01
22/02/20,Cat3,6967,2178,556,71713.09429,132453.8043
22/02/20,Cat4,5876,1997,342,40524.07143,86550.91286
22/02/20,Cat5,16013,6725,739,235618.6629,404099.9143
22/02/20,Cat6,1413,455,20,0,11500.49429
22/02/20,Cat7,12276,5619,560,24381.88571,103080.6329
22/02/20,Cat8,25108,10343,1595,470374.1086,756536.17
22/02/20,Cat9,1528,449,54,3009.304286,24735.60714
22/02/20,Cat10,914,218,9,0,0
22/02/20,Cat11,25297,11252,1062,49677.80571,180044.0571
23/02/20,Cat1,13671,5925,506,73418.93429,107597.4057
23/02/20,Cat2,13865,5849,470,64312.27714,110744.01
23/02/20,Cat3,7157,2064,463,71713.09429,132453.8043
23/02/20,Cat4,5930,2044,310,40524.07143,86550.91286
23/02/20,Cat5,16087,6965,728,235618.6629,404099.9143
23/02/20,Cat6,1376,485,12,0,11500.49429
23/02/20,Cat7,12663,5733,553,24381.88571,103080.6329
23/02/20,Cat8,25743,10721,1375,470374.1086,756536.17
23/02/20,Cat9,1577,447,45,3009.304286,24735.60714
23/02/20,Cat10,961,206,8,0,0
23/02/20,Cat11,26179,11840,1038,49677.80571,180044.0571
24/02/20,Cat1,13941,5814,507,116498.0357,154767.67
24/02/20,Cat2,13459,5782,497,109546.7357,159720.0514
24/02/20,Cat3,7776,2131,530,88474.57,137172.8043
24/02/20,Cat4,5615,1885,373,48413.00714,87401.41857
24/02/20,Cat5,15792,6744,779,409649.8971,548783.8029
24/02/20,Cat6,1666,521,36,0,11037.86857
24/02/20,Cat7,12588,5481,599,30816.90857,110009.7171
24/02/20,Cat8,25163,10150,1539,548225.1986,777825.5029
24/02/20,Cat9,1754,479,46,4059.112857,26986.37429
24/02/20,Cat10,989,222,13,0,0
24/02/20,Cat11,24317,10913,1077,59484.09286,186146.1686
25/02/20,Cat1,13026,5514,518,116498.0357,154767.67
25/02/20,Cat2,12102,5253,544,109546.7357,159720.0514
25/02/20,Cat3,8267,2068,518,88474.57,137172.8043
25/02/20,Cat4,5522,1863,368,48413.00714,87401.41857
25/02/20,Cat5,15001,6524,722,409649.8971,548783.8029
25/02/20,Cat6,1706,540,17,0,11037.86857
25/02/20,Cat7,12163,5407,588,30816.90857,110009.7171
25/02/20,Cat8,24281,9828,1486,548225.1986,777825.5029
25/02/20,Cat9,1791,490,43,4059.112857,26986.37429
25/02/20,Cat10,1003,201,19,0,0
25/02/20,Cat11,23186,10212,1035,59484.09286,186146.1686
26/02/20,Cat1,13081,5318,542,116498.0357,154767.67
26/02/20,Cat2,12111,5212,581,109546.7357,159720.0514
26/02/20,Cat3,7147,1939,583,88474.57,137172.8043
26/02/20,Cat4,5392,1812,362,48413.00714,87401.41857
26/02/20,Cat5,15035,6387,790,409649.8971,548783.8029
26/02/20,Cat6,1628,467,32,0,11037.86857
26/02/20,Cat7,11673,5142,558,30816.90857,110009.7171
26/02/20,Cat8,23222,9503,1583,548225.1986,777825.5029
26/02/20,Cat9,1666,492,37,4059.112857,26986.37429
26/02/20,Cat10,869,185,17,0,0
26/02/20,Cat11,22006,9732,1011,59484.09286,186146.1686
27/02/20,Cat1,12815,5446,471,116498.0357,154767.67
27/02/20,Cat2,12417,5362,575,109546.7357,159720.0514
27/02/20,Cat3,6388,1876,598,88474.57,137172.8043
27/02/20,Cat4,5585,1830,316,48413.00714,87401.41857
27/02/20,Cat5,15014,6190,826,409649.8971,548783.8029
27/02/20,Cat6,1505,433,26,0,11037.86857
27/02/20,Cat7,11114,4937,561,30816.90857,110009.7171
27/02/20,Cat8,22459,9188,1445,548225.1986,777825.5029
27/02/20,Cat9,1596,453,45,4059.112857,26986.37429
27/02/20,Cat10,867,177,17,0,0
27/02/20,Cat11,21667,9551,993,59484.09286,186146.1686
28/02/20,Cat1,13285,5450,538,116498.0357,154767.67
28/02/20,Cat2,12495,5257,486,109546.7357,159720.0514
28/02/20,Cat3,6097,1792,484,88474.57,137172.8043
28/02/20,Cat4,5581,1783,375,48413.00714,87401.41857
28/02/20,Cat5,15336,6208,719,409649.8971,548783.8029
28/02/20,Cat6,1517,460,33,0,11037.86857
28/02/20,Cat7,11161,4860,571,30816.90857,110009.7171
28/02/20,Cat8,21777,9001,1536,548225.1986,777825.5029
28/02/20,Cat9,1679,465,38,4059.112857,26986.37429
28/02/20,Cat10,819,178,17,0,0
28/02/20,Cat11,21128,9360,1013,59484.09286,186146.1686
29/02/20,Cat1,13672,5582,489,116498.0357,154767.67
29/02/20,Cat2,12553,5359,588,109546.7357,159720.0514
29/02/20,Cat3,7064,2068,486,88474.57,137172.8043
29/02/20,Cat4,6119,2096,314,48413.00714,87401.41857
29/02/20,Cat5,16756,6823,698,409649.8971,548783.8029
29/02/20,Cat6,1316,419,33,0,11037.86857
29/02/20,Cat7,11297,5020,565,30816.90857,110009.7171
29/02/20,Cat8,22893,9480,1425,548225.1986,777825.5029
29/02/20,Cat9,1540,446,33,4059.112857,26986.37429
29/02/20,Cat10,791,191,18,0,0
29/02/20,Cat11,23575,10693,1045,59484.09286,186146.1686
01/03/20,Cat1,14561,5967,485,116498.0357,154767.67
01/03/20,Cat2,13545,5807,544,109546.7357,159720.0514
01/03/20,Cat3,6617,1985,350,88474.57,137172.8043
01/03/20,Cat4,5876,1992,291,48413.00714,87401.41857
01/03/20,Cat5,16841,7141,602,409649.8971,548783.8029
01/03/20,Cat6,1209,444,17,0,11037.86857
01/03/20,Cat7,11884,5400,652,30816.90857,110009.7171
01/03/20,Cat8,23635,9711,1287,548225.1986,777825.5029
01/03/20,Cat9,1491,486,49,4059.112857,26986.37429
01/03/20,Cat10,720,183,22,0,0
01/03/20,Cat11,24211,11090,993,59484.09286,186146.1686
02/03/20,Cat1,15006,6006,526,83860.82143,136556.6186
02/03/20,Cat2,13728,5906,570,75169.20714,137671.2443
02/03/20,Cat3,6423,1987,439,21568.65286,85056.61
02/03/20,Cat4,5585,1913,317,11977.21571,57381.54714
02/03/20,Cat5,15675,6567,691,174487.5543,326442.9514
02/03/20,Cat6,1544,472,22,0,8262.102857
02/03/20,Cat7,11676,5043,726,28657.45857,105947.63
02/03/20,Cat8,22349,8842,1313,279474.8229,528262.9271
02/03/20,Cat9,1682,467,47,3750.14,33883.09857
02/03/20,Cat10,842,172,16,0,0
02/03/20,Cat11,24826,11052,1057,227645.2929,332082.2757
03/03/20,Cat1,14891,6326,556,83860.82143,136556.6186
03/03/20,Cat2,13212,6078,509,75169.20714,137671.2443
03/03/20,Cat3,5894,1923,407,21568.65286,85056.61
03/03/20,Cat4,5020,1681,264,11977.21571,57381.54714
03/03/20,Cat5,14339,6016,593,174487.5543,326442.9514
03/03/20,Cat6,1487,483,23,0,8262.102857
03/03/20,Cat7,11643,5108,650,28657.45857,105947.63
